Year,CO2,CH4,NOx
2482,5618.433333,922.27497,86.2224
2483,5608.716667,922.32607,86.2224
2484,5599.0,922.37716,86.2224
2485,5589.283333,922.42826,86.2224
2486,5579.566667,922.47936,86.2224
2487,5569.85,922.53045,86.2224
2488,5560.133333,922.58155,86.2224
2489,5550.416667,922.63264,86.2224
2490,5540.7,922.68374,86.2224
2491,5530.983333,922.73484,86.2224
2492,5521.266667,922.78593,86.2224
2493,5511.55,922.83703,86.2224
2494,5501.833333,922.88812,86.2224
2495,5492.116667,922.93922,86.2224
2496,5482.4,922.99032,86.2224
2497,5472.683333,923.04141,86.2224
2498,5462.966667,923.09251,86.2224
2499,5453.25,923.1436,86.2224
2500,5443.533333,923.1947,86.2224
